site_no,year,material_id,specimen_status,city,state,internal_drainage,resistivity,pH,mean_temp,annual_precipitation,moisture,areation,approximate_days,weight_loss_g,corrosion_rate,C_clr,Si_clr,Mn_clr,S_clr,P_clr,Cr_clr,Ni_clr,Cu_clr,Mo_clr,C,Si,Mn,S,P,Cr,Ni,Cu,Mo,Fe,log_days,moisture_res_index,log_resistivity,log_corrosion_rate,texture_Clay,texture_Clay Loam,texture_Loam,texture_Loamy Sand,texture_Marsh,texture_Muck,texture_Peat,texture_Sand,texture_Sandy Clay Loam,texture_Sandy Loam,texture_Silt Loam,texture_Silty Clay,texture_Silty Clay Loam,iron_type_Wrought,climate_zone_Temperate,internal_drainage_code,areation_code
61,1941,70,intact,New Orleans,LA,P,943,6.8,69.3,57.4,30.8,Poor,1826.25,2075.03,1.1362,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.510019963,0.032661718,6.850126166,0.127689361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61,1941,70,intact,New Orleans,LA,P,943,6.8,69.3,57.4,30.8,Poor,2629.8,2014,0.7658,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.874663077,0.032661718,6.850126166,-0.26683424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61,1941,70,intact,New Orleans,LA,P,943,6.8,69.3,57.4,30.8,Poor,3177.67,2410.7,0.7586,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.063903503,0.032661718,6.850126166,-0.27628065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61,1941,70,intact,New Orleans,LA,P,943,6.8,69.3,57.4,30.8,Poor,4017.75,1220.61,0.3038,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.298477323,0.032661718,6.850126166,-1.191385689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
62,1941,70,intact,Meridian,MS,F,6920,4.5,64,53,34.6,Good,1826.25,1098.55,0.6015,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.510019963,0.005,8.842315547,-0.508328744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
62,1941,70,intact,Meridian,MS,F,6920,4.5,64,53,34.6,Good,2629.8,2044.52,0.7774,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.874663077,0.005,8.842315547,-0.251800261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
62,1941,70,intact,Meridian,MS,F,6920,4.5,64,53,34.6,Good,3177.67,2654.82,0.8355,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.063903503,0.005,8.842315547,-0.179724931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
62,1941,70,intact,Meridian,MS,F,6920,4.5,64,53,34.6,Good,4017.75,1708.85,0.4253,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.298477323,0.005,8.842315547,-0.854960477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
63,1941,70,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,1826.25,1159.58,0.635,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.510019963,0.555952381,4.442651256,-0.45413028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,1941,70,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,2629.8,1800.4,0.6846,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.874663077,0.555952381,4.442651256,-0.378920553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,1941,70,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,3177.67,1373.18,0.4321,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.063903503,0.555952381,4.442651256,-0.839098236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,1941,70,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,4017.75,1312.15,0.3266,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.298477323,0.555952381,4.442651256,-1.119019098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,1941,70,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,1826.25,6011.49,3.2917,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.510019963,0.662903226,4.143134726,1.191404149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
64,1941,70,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,2629.8,6743.85,2.5644,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.874663077,0.662903226,4.143134726,0.941724533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
64,1941,70,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,3177.67,7384.67,2.3239,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.063903503,0.662903226,4.143134726,0.843246809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
64,1941,70,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,4017.75,7659.31,1.9064,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.298477323,0.662903226,4.143134726,0.645216647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
65,1941,70,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,1826.25,2624.3,1.437,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.510019963,0.178378378,5.003946306,0.362557607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3
65,1941,70,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,2629.8,1708.85,0.6498,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.874663077,0.178378378,5.003946306,-0.431090656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3
65,1941,70,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,3177.67,3631.31,1.1428,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.063903503,0.178378378,5.003946306,0.133481391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3
65,1941,70,intact,Wilmington,CA,G,148,8,62.4,15.2,26.4,Good,4017.75,1037.52,0.2582,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.298477323,0.178378378,5.003946306,-1.354020801,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3
66,1941,70,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,1826.25,1891.94,1.036,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.510019963,0.07112069,5.451038454,0.035367144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2
66,1941,70,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,2629.8,9032.49,3.4347,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.874663077,0.07112069,5.451038454,1.233929586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2
66,1941,70,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,3177.67,7811.88,2.4584,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.063903503,0.07112069,5.451038454,0.899510732,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2
66,1941,70,intact,Phoenix,AZ,F,232,8,69.7,7.8,16.5,Fair,4017.75,1617.3,0.4025,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.298477323,0.07112069,5.451038454,-0.910060182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2
70,1941,70,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,1826.25,2288.64,1.2532,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.510019963,0.088848921,5.631211782,0.22570028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
70,1941,70,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,2629.8,10771.86,4.0961,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,7.874663077,0.088848921,5.631211782,1.410035302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
70,1941,70,intact,Buttonwillo,CA,F,278,9.4,65,6,24.7,Fair,3177.67,10497.22,3.3034,10.39738712,10.01190731,9.133695133,7.107742742,-7.330146462,-7.330146462,-7.330146462,-7.330146462,-7.330146462,3.22,2.19,0.91,0.12,0,0,0,0,0,93.56,8.063903503,0.088848921,5.631211782,1.194952241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
53,1941,75,intact,Atlanta,GA,G,17790,4.8,61.2,48.3,33.7,Good,1826.25,1190.09,0.6517,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.510019963,0.001894323,9.78644799,-0.428170946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
53,1941,75,intact,Atlanta,GA,G,17790,4.8,61.2,48.3,33.7,Good,2629.8,1281.64,0.4874,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.874663077,0.001894323,9.78644799,-0.718670138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
53,1941,75,intact,Atlanta,GA,G,17790,4.8,61.2,48.3,33.7,Good,3177.67,1922.46,0.605,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.063903503,0.001894323,9.78644799,-0.502526821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
53,1941,75,intact,Atlanta,GA,G,17790,4.8,61.2,48.3,33.7,Good,4017.75,1434.21,0.357,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.298477323,0.001894323,9.78644799,-1.030019497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
55,1941,75,intact,Loch Raven,MD,G,5210,5.8,55.4,42.6,32,Good,1826.25,762.88,0.4177,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.510019963,0.006142035,8.558527055,-0.872991807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3
55,1941,75,intact,Loch Raven,MD,G,5210,5.8,55.4,42.6,32,Good,2629.8,1068.03,0.4061,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.874663077,0.006142035,8.558527055,-0.901155844,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3
55,1941,75,intact,Loch Raven,MD,G,5210,5.8,55.4,42.6,32,Good,3177.67,1464.73,0.4609,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.063903503,0.006142035,8.558527055,-0.774574179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3
55,1941,75,intact,Loch Raven,MD,G,5210,5.8,55.4,42.6,32,Good,4017.75,1159.58,0.2886,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.298477323,0.006142035,8.558527055,-1.242713633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3
56,1941,75,intact,El Vista,TX,VP,406,7.1,69,49,28.7,Very Poor,1826.25,1190.09,0.6517,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.510019963,0.070689655,6.008813185,-0.428170946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1941,75,intact,El Vista,TX,VP,406,7.1,69,49,28.7,Very Poor,2629.8,6255.61,2.3787,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.874663077,0.070689655,6.008813185,0.86655412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1941,75,intact,El Vista,TX,VP,406,7.1,69,49,28.7,Very Poor,3177.67,5584.28,1.7574,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.063903503,0.070689655,6.008813185,0.563835444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1941,75,intact,El Vista,TX,VP,406,7.1,69,49,28.7,Very Poor,4017.75,6621.79,1.6481,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.298477323,0.070689655,6.008813185,0.499623109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1941,75,intact,New Orleans,LA,VP,712,4.8,69.3,57.4,57.8,Poor,1826.25,1342.67,0.7352,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.510019963,0.081179775,6.56948142,-0.307612708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58,1941,75,intact,New Orleans,LA,VP,712,4.8,69.3,57.4,57.8,Poor,2629.8,1464.73,0.557,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.874663077,0.081179775,6.56948142,-0.585190039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58,1941,75,intact,New Orleans,LA,VP,712,4.8,69.3,57.4,57.8,Poor,3177.67,2319.15,0.7298,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.063903503,0.081179775,6.56948142,-0.314984755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58,1941,75,intact,New Orleans,LA,VP,712,4.8,69.3,57.4,57.8,Poor,4017.75,1312.15,0.3266,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.298477323,0.081179775,6.56948142,-1.119019098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59,1941,75,intact,Kalamazoo,MI,VP,1660,5.6,49,31,43.6,Very Poor,1826.25,4058.52,2.2223,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.510019963,0.02626506,7.41517511,0.798542696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59,1941,75,intact,Kalamazoo,MI,VP,1660,5.6,49,31,43.6,Very Poor,2629.8,2532.76,0.9631,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.874663077,0.02626506,7.41517511,-0.03759803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59,1941,75,intact,Kalamazoo,MI,VP,1660,5.6,49,31,43.6,Very Poor,3177.67,3448.21,1.0851,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.063903503,0.02626506,7.41517511,0.081672149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59,1941,75,intact,Kalamazoo,MI,VP,1660,5.6,49,31,43.6,Very Poor,4017.75,4729.85,1.1772,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.298477323,0.02626506,7.41517511,0.163138737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60,1941,75,intact,Plymouth,OH,P,218,2.6,49,37,43.4,Poor,1826.25,610.3,0.3342,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.510019963,0.199082569,5.38907173,-1.096015663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
60,1941,75,intact,Plymouth,OH,P,218,2.6,49,37,43.4,Poor,2629.8,3692.34,1.404,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.874663077,0.199082569,5.38907173,0.339325306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
60,1941,75,intact,Plymouth,OH,P,218,2.6,49,37,43.4,Poor,3177.67,4211.09,1.3252,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.063903503,0.199082569,5.38907173,0.281563391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
60,1941,75,intact,Plymouth,OH,P,218,2.6,49,37,43.4,Poor,4017.75,5126.55,1.276,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.298477323,0.199082569,5.38907173,0.243730185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
61,1941,75,intact,New Orleans,LA,P,943,6.8,69.3,57.4,30.8,Poor,1826.25,1739.36,0.9524,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.510019963,0.032661718,6.850126166,-0.048770164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61,1941,75,intact,New Orleans,LA,P,943,6.8,69.3,57.4,30.8,Poor,2629.8,1647.82,0.6266,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.874663077,0.032661718,6.850126166,-0.4674469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61,1941,75,intact,New Orleans,LA,P,943,6.8,69.3,57.4,30.8,Poor,3177.67,2380.18,0.749,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.063903503,0.032661718,6.850126166,-0.289016295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61,1941,75,intact,New Orleans,LA,P,943,6.8,69.3,57.4,30.8,Poor,4017.75,1129.06,0.281,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.298477323,0.032661718,6.850126166,-1.26940061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
62,1941,75,intact,Meridian,MS,F,6920,4.5,64,53,34.6,Good,1826.25,1068.03,0.5848,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.510019963,0.005,8.842315547,-0.536485371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
62,1941,75,intact,Meridian,MS,F,6920,4.5,64,53,34.6,Good,2629.8,1556.27,0.5918,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.874663077,0.005,8.842315547,-0.524586539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
62,1941,75,intact,Meridian,MS,F,6920,4.5,64,53,34.6,Good,3177.67,2746.37,0.8643,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.063903503,0.005,8.842315547,-0.145835348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
62,1941,75,intact,Meridian,MS,F,6920,4.5,64,53,34.6,Good,4017.75,1983.49,0.4937,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.298477323,0.005,8.842315547,-0.705827234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
63,1941,75,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,1826.25,732.36,0.401,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.510019963,0.555952381,4.442651256,-0.913793852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,1941,75,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,2629.8,1190.09,0.4525,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.874663077,0.555952381,4.442651256,-0.792967516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,1941,75,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,3177.67,1861.43,0.5858,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.063903503,0.555952381,4.442651256,-0.534776845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,1941,75,intact,Charleston,SC,VP,84,6.9,66,45.2,46.7,Very Poor,4017.75,1464.73,0.3646,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.298477323,0.555952381,4.442651256,-1.008954417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,1941,75,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,1826.25,6225.09,3.4087,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.510019963,0.662903226,4.143134726,1.226330987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
64,1941,75,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,2629.8,6225.09,2.3671,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,7.874663077,0.662903226,4.143134726,0.861665577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
64,1941,75,intact,Cholanie,CA,F,62,7.5,58,16,41.1,Fair,3177.67,7537.25,2.3719,6.781139088,6.330459745,5.406966158,3.473032764,-10.75925732,-10.75925732,5.832312604,4.453861605,-10.75925732,3.28,2.09,0.83,0.12,0,0,1.27,0.32,0,92.09,8.063903503,0.662903226,4.143134726,0.863691322,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
