site_no,soil_type,texture,year,duration,material_name,type,material_id,material_code,weight_loss_oz,specimen_status,city,state,internal_drainage,resistivity,pH,pH_type,total_acidity,Na+K,Ca,Mg,CO3,HCO3,Cl,SO4,mean_temp,annual_precipitation,moisture,air_pore_space,specific_gravity,volume_shrinkage,table,iron_type,areation,region,approximate_days,exact_days,weight_loss_g,corrosion_rate,C (%),Si (%),Mn (%),S (%),P (%),Cr (%),Ni (%),Cu (%),Mo  (%),Fe (%),C_clr,Si_clr,Mn_clr,S_clr,P_clr,Cr_clr,Ni_clr,Cu_clr,Mo_clr
65,Chino silt loam,Silt Loam,1941,8.7,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,5.5,intact,Wilmington,CA,G,148.0,8.0,Moderately Alkaline,A,7.65,12.4,2.2,0.0,1.3,6.05,16.9,62.4,15.2,26.4,15.8,1.41,5.7,29,Cast,Good,Southern,3177.67,3177.0,1678.33,0.5282,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
65,Chino silt loam,Silt Loam,1941,11.0,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,2.6,intact,Wilmington,CA,G,148.0,8.0,Moderately Alkaline,A,7.65,12.4,2.2,0.0,1.3,6.05,16.9,62.4,15.2,26.4,15.8,1.41,5.7,29,Cast,Good,Southern,4017.75,4017.0,793.39,0.1975,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
66,Mohave fine gravelly loam,Sandy Loam,1932,2.0,"Low-alloy; 0.30 Cr, 0.15 Ni",pipe,74,C,8.3,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Fair,Southern,730.5,730.0,2532.76,3.4672,3.5,2.5,0.7,0.05,0.4,0.3,0.15,0.0,0.0,88.9,5.473407368,5.13693514,3.863969543,1.224913624,3.304353836,3.016671827,2.3235249,-12.17188812,-12.17188812
66,Mohave fine gravelly loam,Sandy Loam,1932,5.4,"Low-alloy; 0.30 Cr, 0.15 Ni",pipe,74,C,11.2,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Fair,Southern,1972.35,1972.0,3417.7,1.7328,3.5,2.5,0.7,0.05,0.4,0.3,0.15,0.0,0.0,88.9,5.473407368,5.13693514,3.863969543,1.224913624,3.304353836,3.016671827,2.3235249,-12.17188812,-12.17188812
66,Mohave fine gravelly loam,Sandy Loam,1932,7.4,"Low-alloy; 0.30 Cr, 0.15 Ni",pipe,74,C,6.0,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Fair,Southern,2702.85,2702.0,1830.91,0.6774,3.5,2.5,0.7,0.05,0.4,0.3,0.15,0.0,0.0,88.9,5.473407368,5.13693514,3.863969543,1.224913624,3.304353836,3.016671827,2.3235249,-12.17188812,-12.17188812
66,Mohave fine gravelly loam,Sandy Loam,1932,9.3,"Low-alloy; 0.30 Cr, 0.15 Ni",pipe,74,C,10.7,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Fair,Southern,3396.83,3396.0,3265.12,0.9612,3.5,2.5,0.7,0.05,0.4,0.3,0.15,0.0,0.0,88.9,5.473407368,5.13693514,3.863969543,1.224913624,3.304353836,3.016671827,2.3235249,-12.17188812,-12.17188812
66,Mohave fine gravelly loam,Sandy Loam,1932,14.3,"Low-alloy; 0.30 Cr, 0.15 Ni",pipe,74,C,0.0,destroyed,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Fair,Southern,5223.07,5223.0,0.0,0.0,3.5,2.5,0.7,0.05,0.4,0.3,0.15,0.0,0.0,88.9,5.473407368,5.13693514,3.863969543,1.224913624,3.304353836,3.016671827,2.3235249,-12.17188812,-12.17188812
66,Mohave fine gravelly loam,Sandy Loam,1941,5.0,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,9.3,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Fair,Southern,1826.25,1826.0,2837.91,1.554,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
66,Mohave fine gravelly loam,Sandy Loam,1941,7.2,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,27.8,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Fair,Southern,2629.8,2629.0,8483.22,3.2258,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
66,Mohave fine gravelly loam,Sandy Loam,1941,8.7,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,0.0,destroyed,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Fair,Southern,3177.67,3177.0,0.0,0.0,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
66,Mohave fine gravelly loam,Sandy Loam,1941,11.0,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,9.5,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Fair,Southern,4017.75,4017.0,2898.94,0.7215,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
67,Cinders,Cinders,1932,2.0,"Low-alloy; 0.30 Cr, 0.15 Ni",pipe,74,C,21.5,intact,Milwaukee,WI,VP,455.0,7.6,Mildly Alkaline,A,0.77,3.03,0.53,0.0,0.55,0.08,2.89,46.1,30.1,11.1,,,,29,Cast,Very Poor,Northern,730.5,730.0,6560.76,8.9812,3.5,2.5,0.7,0.05,0.4,0.3,0.15,0.0,0.0,88.9,5.473407368,5.13693514,3.863969543,1.224913624,3.304353836,3.016671827,2.3235249,-12.17188812,-12.17188812
67,Cinders,Cinders,1932,5.4,"Low-alloy; 0.30 Cr, 0.15 Ni",pipe,74,C,35.9,intact,Milwaukee,WI,VP,455.0,7.6,Mildly Alkaline,A,0.77,3.03,0.53,0.0,0.55,0.08,2.89,46.1,30.1,11.1,,,,29,Cast,Very Poor,Northern,1972.35,1972.0,10954.95,5.5543,3.5,2.5,0.7,0.05,0.4,0.3,0.15,0.0,0.0,88.9,5.473407368,5.13693514,3.863969543,1.224913624,3.304353836,3.016671827,2.3235249,-12.17188812,-12.17188812
67,Cinders,Cinders,1932,7.4,"Low-alloy; 0.30 Cr, 0.15 Ni",pipe,74,C,26.7,intact,Milwaukee,WI,VP,455.0,7.6,Mildly Alkaline,A,0.77,3.03,0.53,0.0,0.55,0.08,2.89,46.1,30.1,11.1,,,,29,Cast,Very Poor,Northern,2702.85,2702.0,8147.55,3.0144,3.5,2.5,0.7,0.05,0.4,0.3,0.15,0.0,0.0,88.9,5.473407368,5.13693514,3.863969543,1.224913624,3.304353836,3.016671827,2.3235249,-12.17188812,-12.17188812
67,Cinders,Cinders,1932,9.3,"Low-alloy; 0.30 Cr, 0.15 Ni",pipe,74,C,45.7,intact,Milwaukee,WI,VP,455.0,7.6,Mildly Alkaline,A,0.77,3.03,0.53,0.0,0.55,0.08,2.89,46.1,30.1,11.1,,,,29,Cast,Very Poor,Northern,3396.83,3396.0,13945.43,4.1054,3.5,2.5,0.7,0.05,0.4,0.3,0.15,0.0,0.0,88.9,5.473407368,5.13693514,3.863969543,1.224913624,3.304353836,3.016671827,2.3235249,-12.17188812,-12.17188812
67,Cinders,Cinders,1932,14.3,"Low-alloy; 0.30 Cr, 0.15 Ni",pipe,74,C,0.0,destroyed,Milwaukee,WI,VP,455.0,7.6,Mildly Alkaline,A,0.77,3.03,0.53,0.0,0.55,0.08,2.89,46.1,30.1,11.1,,,,29,Cast,Very Poor,Northern,5223.07,5223.0,0.0,0.0,3.5,2.5,0.7,0.05,0.4,0.3,0.15,0.0,0.0,88.9,5.473407368,5.13693514,3.863969543,1.224913624,3.304353836,3.016671827,2.3235249,-12.17188812,-12.17188812
67,Mohave fine gravelly loam,Cinders,1941,5.0,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,0.0,destroyed,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Very Poor,Northern,1826.25,1826.0,0.0,0.0,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
67,Mohave fine gravelly loam,Cinders,1941,7.2,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,0.0,destroyed,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Very Poor,Northern,2629.8,2629.0,0.0,0.0,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
67,Mohave fine gravelly loam,Cinders,1941,8.7,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,0.0,destroyed,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Very Poor,Northern,3177.67,3177.0,0.0,0.0,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
67,Mohave fine gravelly loam,Cinders,1941,11.0,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,0.0,destroyed,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,29,Cast,Very Poor,Northern,4017.75,4017.0,0.0,0.0,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
70,Merced silt loam,Clay Loam,1941,5.0,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,4.2,intact,Buttonwillo,CA,F,278.0,9.4,Very Strongly Alkaline,A,8.38,0.38,0.22,0.02,1.87,1.12,5.57,65.0,6.0,24.7,6.1,1.69,0.2,29,Cast,Fair,Southern,1826.25,1826.0,1281.64,0.7018,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
70,Merced silt loam,Clay Loam,1941,7.2,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,31.4,intact,Buttonwillo,CA,F,278.0,9.4,Very Strongly Alkaline,A,8.38,0.38,0.22,0.02,1.87,1.12,5.57,65.0,6.0,24.7,6.1,1.69,0.2,29,Cast,Fair,Southern,2629.8,2629.0,9581.76,3.6435,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
70,Merced silt loam,Clay Loam,1941,8.7,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,0.0,destroyed,Buttonwillo,CA,F,278.0,9.4,Very Strongly Alkaline,A,8.38,0.38,0.22,0.02,1.87,1.12,5.57,65.0,6.0,24.7,6.1,1.69,0.2,29,Cast,Fair,Southern,3177.67,3177.0,0.0,0.0,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
70,Merced silt loam,Clay Loam,1941,11.0,"Low-alloy; 1.71 Ni, 0.98 Cu",pipe,76,C,0.0,destroyed,Buttonwillo,CA,F,278.0,9.4,Very Strongly Alkaline,A,8.38,0.38,0.22,0.02,1.87,1.12,5.57,65.0,6.0,24.7,6.1,1.69,0.2,29,Cast,Fair,Southern,4017.75,4017.0,0.0,0.0,3.24,2.08,0.8,0.12,0.0,0.0,1.71,0.98,0.0,91.07,6.577014155,6.133808734,5.178297358,3.281178006,-10.82982355,-10.82982355,5.93793422,5.381238181,-10.82982355
53,Cecil clay loam,Clay Loam,1941,5.0,Low-alloy; 3.32 Ni,pipe,79,D,3.5,intact,Atlanta,GA,G,17790.0,4.8,Very Strongly Acid,5.4,,,,,,,,61.2,48.3,33.7,18.2,1.6,7.0,29,Cast,Good,Southern,1826.25,1826.0,1068.03,0.5848,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
53,Cecil clay loam,Clay Loam,1941,7.2,Low-alloy; 3.32 Ni,pipe,79,D,4.6,intact,Atlanta,GA,G,17790.0,4.8,Very Strongly Acid,5.4,,,,,,,,61.2,48.3,33.7,18.2,1.6,7.0,29,Cast,Good,Southern,2629.8,2629.0,1403.7,0.5338,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
53,Cecil clay loam,Clay Loam,1941,8.7,Low-alloy; 3.32 Ni,pipe,79,D,5.9,intact,Atlanta,GA,G,17790.0,4.8,Very Strongly Acid,5.4,,,,,,,,61.2,48.3,33.7,18.2,1.6,7.0,29,Cast,Good,Southern,3177.67,3177.0,1800.4,0.5666,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
53,Cecil clay loam,Clay Loam,1941,11.0,Low-alloy; 3.32 Ni,pipe,79,D,5.1,intact,Atlanta,GA,G,17790.0,4.8,Very Strongly Acid,5.4,,,,,,,,61.2,48.3,33.7,18.2,1.6,7.0,29,Cast,Good,Southern,4017.75,4017.0,1556.27,0.3873,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
55,Hagerstown loam,Silty Clay Loam,1941,5.0,Low-alloy; 3.32 Ni,pipe,79,D,2.6,intact,Loch Raven,MD,G,5210.0,5.8,Medium Acid,10.9,,,,,,,,55.4,42.6,32.0,15.5,1.49,8.6,29,Cast,Good,Northern,1826.25,1826.0,793.39,0.4344,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
55,Hagerstown loam,Silty Clay Loam,1941,7.2,Low-alloy; 3.32 Ni,pipe,79,D,4.2,intact,Loch Raven,MD,G,5210.0,5.8,Medium Acid,10.9,,,,,,,,55.4,42.6,32.0,15.5,1.49,8.6,29,Cast,Good,Northern,2629.8,2629.0,1281.64,0.4874,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
55,Hagerstown loam,Silty Clay Loam,1941,8.7,Low-alloy; 3.32 Ni,pipe,79,D,4.5,intact,Loch Raven,MD,G,5210.0,5.8,Medium Acid,10.9,,,,,,,,55.4,42.6,32.0,15.5,1.49,8.6,29,Cast,Good,Northern,3177.67,3177.0,1373.18,0.4321,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
55,Hagerstown loam,Silty Clay Loam,1941,11.0,Low-alloy; 3.32 Ni,pipe,79,D,4.3,intact,Loch Raven,MD,G,5210.0,5.8,Medium Acid,10.9,,,,,,,,55.4,42.6,32.0,15.5,1.49,8.6,29,Cast,Good,Northern,4017.75,4017.0,1312.15,0.3266,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
56,Lake Charles clay,Clay,1941,5.0,Low-alloy; 3.32 Ni,pipe,79,D,2.9,intact,El Vista,TX,VP,406.0,7.1,Neutral,5.1,3.12,0.69,0.47,0.0,0.8,1.59,3.04,69.0,49.0,28.7,5.0,2.03,30.1,29,Cast,Very Poor,Southern,1826.25,1826.0,884.94,0.4846,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
56,Lake Charles clay,Clay,1941,7.2,Low-alloy; 3.32 Ni,pipe,79,D,16.3,intact,El Vista,TX,VP,406.0,7.1,Neutral,5.1,3.12,0.69,0.47,0.0,0.8,1.59,3.04,69.0,49.0,28.7,5.0,2.03,30.1,29,Cast,Very Poor,Southern,2629.8,2629.0,4973.97,1.8914,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
56,Lake Charles clay,Clay,1941,8.7,Low-alloy; 3.32 Ni,pipe,79,D,20.7,intact,El Vista,TX,VP,406.0,7.1,Neutral,5.1,3.12,0.69,0.47,0.0,0.8,1.59,3.04,69.0,49.0,28.7,5.0,2.03,30.1,29,Cast,Very Poor,Southern,3177.67,3177.0,6316.64,1.9878,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
56,Lake Charles clay,Clay,1941,11.0,Low-alloy; 3.32 Ni,pipe,79,D,19.4,intact,El Vista,TX,VP,406.0,7.1,Neutral,5.1,3.12,0.69,0.47,0.0,0.8,1.59,3.04,69.0,49.0,28.7,5.0,2.03,30.1,29,Cast,Very Poor,Southern,4017.75,4017.0,5919.94,1.4734,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
58,Muck,Muck,1941,5.0,Low-alloy; 3.32 Ni,pipe,79,D,1.4,intact,New Orleans,LA,VP,712.0,4.8,Very Strongly Acid,15,2.03,2.23,1.29,0.0,0.0,0.47,2.54,69.3,57.4,57.8,22.4,1.43,36.9,29,Cast,Poor,Southern,1826.25,1826.0,427.21,0.2339,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
58,Muck,Muck,1941,7.2,Low-alloy; 3.32 Ni,pipe,79,D,6.1,intact,New Orleans,LA,VP,712.0,4.8,Very Strongly Acid,15,2.03,2.23,1.29,0.0,0.0,0.47,2.54,69.3,57.4,57.8,22.4,1.43,36.9,29,Cast,Poor,Southern,2629.8,2629.0,1861.43,0.7078,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
58,Muck,Muck,1941,8.7,Low-alloy; 3.32 Ni,pipe,79,D,6.0,intact,New Orleans,LA,VP,712.0,4.8,Very Strongly Acid,15,2.03,2.23,1.29,0.0,0.0,0.47,2.54,69.3,57.4,57.8,22.4,1.43,36.9,29,Cast,Poor,Southern,3177.67,3177.0,1830.91,0.5762,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
58,Muck,Muck,1941,11.0,Low-alloy; 3.32 Ni,pipe,79,D,3.7,intact,New Orleans,LA,VP,712.0,4.8,Very Strongly Acid,15,2.03,2.23,1.29,0.0,0.0,0.47,2.54,69.3,57.4,57.8,22.4,1.43,36.9,29,Cast,Poor,Southern,4017.75,4017.0,1129.06,0.281,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
59,Carlisle muck,Muck,1941,5.0,Low-alloy; 3.32 Ni,pipe,79,D,7.6,intact,Kalamazoo,MI,VP,1660.0,5.6,Medium Acid,12.6,1.03,3.08,2.7,0.0,0.0,3.47,1.04,49.0,31.0,43.6,,,,29,Cast,Very Poor,Northern,1826.25,1826.0,2319.15,1.2699,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
59,Carlisle muck,Muck,1941,7.2,Low-alloy; 3.32 Ni,pipe,79,D,9.1,intact,Kalamazoo,MI,VP,1660.0,5.6,Medium Acid,12.6,1.03,3.08,2.7,0.0,0.0,3.47,1.04,49.0,31.0,43.6,,,,29,Cast,Very Poor,Northern,2629.8,2629.0,2776.88,1.0559,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
59,Carlisle muck,Muck,1941,8.7,Low-alloy; 3.32 Ni,pipe,79,D,11.1,intact,Kalamazoo,MI,VP,1660.0,5.6,Medium Acid,12.6,1.03,3.08,2.7,0.0,0.0,3.47,1.04,49.0,31.0,43.6,,,,29,Cast,Very Poor,Northern,3177.67,3177.0,3387.18,1.0659,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
59,Carlisle muck,Muck,1941,11.0,Low-alloy; 3.32 Ni,pipe,79,D,15.4,intact,Kalamazoo,MI,VP,1660.0,5.6,Medium Acid,12.6,1.03,3.08,2.7,0.0,0.0,3.47,1.04,49.0,31.0,43.6,,,,29,Cast,Very Poor,Northern,4017.75,4017.0,4699.34,1.1696,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
60,Rifle peat,Peat,1941,5.0,Low-alloy; 3.32 Ni,pipe,79,D,3.5,intact,Plymouth,OH,P,218.0,2.6,Extremely Acid,297.4,2.91,10.95,2.86,0.0,0.0,0.0,56.7,49.0,37.0,43.4,33.2,1.28,9.1,29,Cast,Poor,Northern,1826.25,1826.0,1068.03,0.5848,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
60,Rifle peat,Peat,1941,7.2,Low-alloy; 3.32 Ni,pipe,79,D,11.8,intact,Plymouth,OH,P,218.0,2.6,Extremely Acid,297.4,2.91,10.95,2.86,0.0,0.0,0.0,56.7,49.0,37.0,43.4,33.2,1.28,9.1,29,Cast,Poor,Northern,2629.8,2629.0,3600.79,1.3692,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
60,Rifle peat,Peat,1941,8.7,Low-alloy; 3.32 Ni,pipe,79,D,14.9,intact,Plymouth,OH,P,218.0,2.6,Extremely Acid,297.4,2.91,10.95,2.86,0.0,0.0,0.0,56.7,49.0,37.0,43.4,33.2,1.28,9.1,29,Cast,Poor,Northern,3177.67,3177.0,4546.76,1.4308,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
60,Rifle peat,Peat,1941,11.0,Low-alloy; 3.32 Ni,pipe,79,D,7.3,intact,Plymouth,OH,P,218.0,2.6,Extremely Acid,297.4,2.91,10.95,2.86,0.0,0.0,0.0,56.7,49.0,37.0,43.4,33.2,1.28,9.1,29,Cast,Poor,Northern,4017.75,4017.0,2227.61,0.5544,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
61,Sharkey clay,Clay,1941,5.0,Low-alloy; 3.32 Ni,pipe,79,D,5.2,intact,New Orleans,LA,P,943.0,6.8,Neutral,4.9,0.73,0.68,0.33,0.0,0.71,0.1,0.91,69.3,57.4,30.8,2.3,1.78,16.4,29,Cast,Poor,Southern,1826.25,1826.0,1586.79,0.8689,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
61,Sharkey clay,Clay,1941,7.2,Low-alloy; 3.32 Ni,pipe,79,D,5.1,intact,New Orleans,LA,P,943.0,6.8,Neutral,4.9,0.73,0.68,0.33,0.0,0.71,0.1,0.91,69.3,57.4,30.8,2.3,1.78,16.4,29,Cast,Poor,Southern,2629.8,2629.0,1556.27,0.5918,3.21,2.11,0.72,0.12,0.0,0.0,3.32,0.0,0.0,90.52,8.27980748,7.860224506,6.785032578,4.993273767,-9.057959914,-9.057959914,8.313501325,-9.057959914,-9.057959914
